t_ms,x_mm,y_mm,theta_rad,lap
55910,6495.67,-2778.68,-2.4548,5
55920,6477.5,-2793.67,-2.4805,5
55930,6459.68,-2807.37,-2.5174,5
55940,6440.83,-2820.34,-2.5623,5
55950,6420.84,-2832.22,-2.6147,5
55960,6399.59,-2842.79,-2.6708,5
55970,6378.14,-2851.66,-2.7248,5
55980,6356.73,-2859.15,-2.7736,5
55990,6334.37,-2866.2,-2.8087,5
56000,6311.59,-2873.09,-2.8344,5
56010,6289.5,-2879.73,-2.8552,5
56020,6267.85,-2885.98,-2.8828,5
56030,6245.31,-2891.86,-2.9174,5
56040,6222.26,-2896.63,-2.9651,5
56050,6198.88,-2899.66,-3.0248,5
56060,6174.6,-2901.14,-3.072,5
56070,6149.9,-2901.25,-3.1114,5
56080,6124.5,-2900.49,-3.1397,5
56090,6098.42,-2899.74,-3.148,5
56100,6071.99,-2899.96,-3.1305,5
56110,6044.93,-2901.14,-3.1163,5
56120,6017.26,-2902.84,-3.1112,5
56130,5989.23,-2904.17,-3.1217,5
56140,5960.54,-2904.46,-3.1405,5
56150,5931.27,-2903.42,-3.1635,5
56160,5901.47,-2901.41,-3.1794,5
56170,5871.06,-2899.38,-3.1788,5
56180,5840.04,-2898.4,-3.1617,5
56190,5808.71,-2898.93,-3.1374,5
56200,5776.86,-2900.51,-3.1204,5
56210,5744.45,-2902.08,-3.1214,5
56220,5711.46,-2902.45,-3.1402,5
56230,5677.98,-2900.79,-3.1747,5
56240,5644.06,-2897.58,-3.2054,5
56250,5609.65,-2894.14,-3.2159,5
56260,5574.65,-2892.02,-3.1992,5
56270,5539.08,-2891.64,-3.1744,5
56280,5502.99,-2891.92,-3.1651,5
56290,5466.45,-2891.22,-3.1785,5
56300,5429.27,-2888.52,-3.2052,5
56310,5391.77,-2884.29,-3.2253,5
56320,5353.76,-2880.08,-3.2238,5
56330,5315.17,-2877.54,-3.2018,5
56340,5276.04,-2876.7,-3.1831,5
56350,5236.45,-2876.03,-3.1898,5
56360,5196.5,-2873.66,-3.2198,5
56370,5156.09,-2868.8,-3.2532,5
56380,5115.49,-2862.2,-3.274,5
56390,5074.47,-2855.57,-3.2736,5
56400,5032.79,-2850.66,-3.2522,5
56410,4990.49,-2847.92,-3.2258,5
56420,4947.91,-2846.18,-3.2139,5
56430,4905.39,-2843.47,-3.2254,5
56440,4863.09,-2838.51,-3.2516,5
56450,4821.08,-2831.43,-3.281,5
56460,4779.21,-2823.53,-3.2987,5
56470,4737.19,-2816.55,-3.296,5
56480,4694.9,-2811.43,-3.2773,5
56490,4652.46,-2807.61,-3.262,5
56500,4610.06,-2803.44,-3.2662,5
56510,4567.89,-2797.54,-3.2865,5
56520,4526.03,-2789.66,-3.3101,5
56530,4484.39,-2780.68,-3.3231,5
56540,4442.66,-2772.09,-3.3187,5
56550,4400.65,-2765.04,-3.3,5
56560,4358.38,-2759.91,-3.2774,5
56570,4315.97,-2755.82,-3.2669,5
56580,4274.17,-2751.23,-3.2804,5
56590,4233.21,-2745.03,-3.3076,5
56600,4192.93,-2736.66,-3.3414,5
56610,4153.61,-2726.83,-3.3632,5
56620,4115.04,-2716.54,-3.3712,5
56630,4076.66,-2706.69,-3.3662,5
56640,4038.65,-2698.16,-3.3509,5
56650,4000.63,-2691.18,-3.3317,5
56660,3962.73,-2685.44,-3.3157,5
56670,3925.4,-2680.35,-3.3083,5
56680,3888.43,-2675.07,-3.3114,5
56690,3852.26,-2669.01,-3.3234,5
56700,3816.66,-2661.84,-3.34,5
56710,3781.63,-2653.59,-3.3561,5
56720,3747.47,-2644.73,-3.3672,5
56730,3713.74,-2635.53,-3.3764,5
56740,3680.38,-2626.4,-3.3816,5
56750,3647.25,-2617.77,-3.3802,5
56760,3614.32,-2609.87,-3.3751,5
56770,3581.61,-2602.7,-3.3697,5
56780,3549.51,-2596.28,-3.3632,5
56790,3517.68,-2590.34,-3.3567,5
56800,3486.25,-2584.47,-3.3566,5
56810,3455.27,-2578.31,-3.3625,5
56820,3424.82,-2571.57,-3.373,5
56830,3394.96,-2564.14,-3.3862,5
56840,3365.72,-2556.03,-3.3997,5
56850,3337.03,-2547.38,-3.4107,5
56860,3308.83,-2538.47,-3.4171,5
56870,3281.08,-2529.65,-3.4179,5
56880,3253.64,-2521.24,-3.4131,5
56890,3226.45,-2513.47,-3.4033,5
56900,3199.51,-2506.54,-3.3901,5
56910,3172.85,-2500.46,-3.3762,5
56920,3146.48,-2495.09,-3.3646,5
56930,3120.49,-2490.18,-3.3572,5
56940,3094.95,-2485.49,-3.3548,5
56950,3069.85,-2481.0,-3.3461,5
56960,3045.28,-2476.43,-3.3428,5
56970,3021.76,-2471.76,-3.3431,5
56980,2998.8,-2466.87,-3.3443,5
56990,2976.43,-2461.82,-3.344,5
57000,2954.57,-2457.04,-3.3282,5
57010,2932.71,-2452.89,-3.2977,5
57020,2910.72,-2449.64,-3.2604,5
57030,2888.59,-2447.51,-3.218,5
57040,2866.91,-2446.67,-3.1727,5
57050,2845.8,-2447.12,-3.126,5
57060,2825.35,-2448.92,-3.0721,5
57070,2804.6,-2451.91,-3.027,5
57080,2783.58,-2455.86,-2.9879,5
57090,2762.79,-2460.38,-2.9559,5
57100,2742.66,-2465.14,-2.9296,5
57110,2723.22,-2470.08,-2.9017,5
57120,2703.39,-2475.23,-2.8825,5
57130,2683.17,-2480.63,-2.8622,5
57140,2662.64,-2486.43,-2.8391,5
57150,2642.07,-2492.76,-2.8113,5
57160,2622.3,-2499.64,-2.7773,5
57170,2603.09,-2507.53,-2.7293,5
57180,2584.01,-2516.71,-2.6826,5
57190,2565.16,-2527.24,-2.6347,5
57200,2547.2,-2538.72,-2.5885,5
57210,2530.36,-2550.81,-2.5451,5
57220,2514.61,-2563.35,-2.4995,5
57230,2498.97,-2576.7,-2.4655,5
57240,2483.31,-2590.67,-2.4373,5
57250,2467.51,-2605.1,-2.4142,5
57260,2451.55,-2619.89,-2.394,5
57270,2436.12,-2634.36,-2.3737,5
57280,2421.36,-2648.74,-2.3459,5
57290,2406.6,-2663.69,-2.3188,5
57300,2392.06,-2679.44,-2.2856,5
57310,2377.96,-2696.12,-2.2474,5
57320,2364.97,-2713.22,-2.205,5
57330,2353.47,-2730.63,-2.1528,5
57340,2343.38,-2748.23,-2.1042,5
57350,2334.1,-2766.77,-2.0576,5
57360,2325.56,-2786.12,-2.0164,5
57370,2317.81,-2805.53,-1.982,5
57380,2310.75,-2824.54,-1.9534,5
57390,2303.91,-2844.13,-1.924,5
57400,2297.08,-2864.13,-1.9031,5
57410,2290.25,-2884.58,-1.883,5
57420,2283.68,-2904.92,-1.8616,5
57430,2277.66,-2924.8,-1.8362,5
57440,2272.49,-2944.33,-1.7983,5
57450,2268.05,-2964.45,-1.7602,5
57460,2264.62,-2985.21,-1.7165,5
57470,2262.36,-3006.53,-1.6702,5
57480,2261.41,-3027.93,-1.6236,5
57490,2261.68,-3048.77,-1.5781,5
57500,2263.11,-3068.95,-1.5292,5
57510,2265.42,-3089.49,-1.4907,5
57520,2268.36,-3110.37,-1.4588,5
57530,2271.75,-3131.62,-1.433,5
57540,2275.36,-3152.93,-1.411,5
57550,2279.13,-3173.63,-1.3859,5
57560,2282.96,-3193.71,-1.3645,5
57570,2287.16,-3214.15,-1.3407,5
57580,2292.07,-3235.29,-1.3116,5
57590,2297.64,-3255.89,-1.2775,5
57600,2304.0,-3275.64,-1.2382,5
57610,2311.38,-3294.39,-1.1868,5
57620,2320.1,-3313.03,-1.137,5
57630,2330.17,-3331.47,-1.0882,5
57640,2341.46,-3349.69,-1.0438,5
57650,2353.23,-3367.02,-1.0052,5
57660,2365.25,-3383.44,-0.9697,5
57670,2377.87,-3399.92,-0.9405,5
57680,2390.9,-3416.63,-0.919,5
57690,2404.3,-3433.58,-0.8996,5
57700,2417.81,-3450.47,-0.8799,5
57710,2431.17,-3466.74,-0.8571,5
57720,2444.64,-3482.14,-0.8212,5
57730,2459.0,-3497.32,-0.7835,5
57740,2474.6,-3512.27,-0.7409,5
57750,2490.82,-3526.12,-0.6953,5
57760,2507.38,-3538.6,-0.6478,5
57770,2524.22,-3549.64,-0.5954,5
57780,2542.03,-3559.95,-0.5497,5
57790,2560.67,-3569.63,-0.51,5
57800,2580.0,-3578.88,-0.476,5
57810,2599.65,-3587.8,-0.448,5
57820,2618.87,-3596.26,-0.4247,5
57830,2637.65,-3604.24,-0.3965,5
57840,2657.3,-3612.36,-0.3718,5
57850,2677.51,-3620.22,-0.3416,5
57860,2697.75,-3627.26,-0.3032,5
57870,2717.81,-3632.92,-0.2504,5
57880,2738.04,-3637.16,-0.1952,5
57890,2758.94,-3639.92,-0.1363,5
57900,2780.4,-3641.15,-0.0782,5
57910,2801.67,-3641.05,-0.0258,5
57920,2822.84,-3639.91,0.0236,5
57930,2844.38,-3638.24,0.0585,5
57940,2865.73,-3636.31,0.0874,5
57950,2886.48,-3634.23,0.1158,5
57960,2907.01,-3631.58,0.1555,5
57970,2927.81,-3628.04,0.1995,5
57980,2949.16,-3622.97,0.2549,5
57990,2970.34,-3616.11,0.3188,5
58000,2991.74,-3607.53,0.367,5
58010,3013.14,-3597.97,0.3926,5
58020,3035.04,-3587.72,0.4071,5
58030,3057.33,-3577.48,0.4093,5
58040,3080.61,-3567.69,0.3942,5
58050,3104.57,-3558.7,0.3749,5
58060,3129.58,-3550.64,0.3405,5
58070,3155.16,-3543.23,0.313,5
58080,3181.41,-3535.78,0.2973,5
58090,3207.9,-3528.01,0.2892,5
58100,3234.73,-3519.21,0.3021,5
58110,3261.61,-3509.59,0.3155,5
58120,3289.2,-3500.18,0.2973,5
58130,3317.42,-3492.0,0.2608,5
58140,3346.08,-3485.57,0.2161,5
58150,3375.12,-3481.02,0.1699,5
58160,3404.9,-3477.35,0.1507,5
58170,3434.99,-3473.81,0.1481,5
58180,3465.37,-3470.29,0.1361,5
58190,3495.7,-3466.48,0.1285,5
58200,3525.98,-3462.25,0.1224,5
58210,3556.29,-3458.03,0.11,5
58220,3586.53,-3453.76,0.1095,5
58230,3616.44,-3450.13,0.0998,5
58240,3645.68,-3448.33,0.0582,5
58250,3674.97,-3448.34,0.0144,5
58260,3704.23,-3449.81,-0.0238,5
58270,3733.45,-3452.26,-0.0524,5
58280,3762.96,-3454.69,-0.0561,5
58290,3792.8,-3456.36,-0.0433,5
58300,3823.21,-3457.3,-0.034,5
58310,3853.22,-3457.98,-0.0402,5
58320,3883.23,-3458.66,-0.0507,5
58330,3913.22,-3459.76,-0.0677,5
58340,3943.19,-3461.69,-0.0911,5
58350,3973.08,-3464.64,-0.116,5
58360,4003.47,-3468.43,-0.1289,5
58370,4034.01,-3473.08,-0.1425,5
58380,4064.28,-3478.63,-0.1611,5
58390,4093.97,-3485.07,-0.1855,5
58400,4123.5,-3492.18,-0.2048,5
58410,4152.93,-3499.66,-0.2188,5
58420,4182.32,-3507.26,-0.2281,5
58430,4211.71,-3514.76,-0.2342,5
58440,4240.74,-3521.94,-0.2382,5
58450,4269.5,-3528.38,-0.2276,5
58460,4297.99,-3534.11,-0.2168,5
58470,4326.16,-3539.31,-0.2087,5
58480,4353.88,-3544.45,-0.2142,5
58490,4381.1,-3549.92,-0.2294,5
58500,4408.18,-3556.04,-0.2492,5
58510,4434.61,-3562.89,-0.2734,5
58520,4460.31,-3570.64,-0.301,5
58530,4485.21,-3579.3,-0.3301,5
58540,4509.33,-3588.77,-0.3579,5
58550,4532.82,-3598.48,-0.367,5
58560,4555.76,-3608.25,-0.3726,5
58570,4578.21,-3617.87,-0.3736,5
58580,4600.32,-3626.99,-0.3636,5
58590,4622.14,-3635.44,-0.3488,5
58600,4643.66,-3643.09,-0.3317,5
58610,4664.88,-3649.93,-0.3133,5
58620,4686.32,-3656.13,-0.2946,5
58630,4707.36,-3661.61,-0.2772,5
58640,4728.06,-3666.0,-0.2382,5
58650,4748.33,-3669.52,-0.2032,5
58660,4768.06,-3672.39,-0.1732,5
58670,4787.24,-3674.82,-0.1476,5
58680,4805.8,-3676.94,-0.1252,5
58690,4823.7,-3678.8,-0.1024,5
58700,4840.92,-3680.16,-0.0658,5
58710,4858.68,-3681.36,-0.0444,5
58720,4876.96,-3682.27,-0.0205,5
58730,4895.38,-3682.72,0.0073,5
58740,4913.12,-3682.54,0.0401,5
58750,4930.83,-3681.58,0.0783,5
58760,4947.72,-3679.44,0.1396,5
58770,4964.96,-3676.26,0.1839,5
58780,4982.47,-3672.0,0.2282,5
58790,5000.2,-3666.65,0.2718,5
58800,5018.11,-3660.29,0.3128,5
58810,5035.52,-3653.2,0.3552,5
58820,5052.01,-3645.69,0.3972,5
58830,5068.79,-3637.68,0.4215,5
58840,5085.9,-3629.26,0.4421,5
58850,5102.54,-3620.92,0.4607,5
58860,5118.51,-3612.76,0.4791,5
58870,5134.39,-3604.41,0.503,5
58880,5149.4,-3595.91,0.5418,5
58890,5164.65,-3586.8,0.57,5
58900,5179.99,-3576.93,0.6027,5
58910,5195.28,-3566.13,0.6407,5
58920,5210.34,-3554.26,0.6834,5
58930,5224.4,-3541.49,0.7419,5
58940,5237.39,-3528.0,0.7963,5
58950,5249.86,-3513.4,0.843,5
58960,5261.54,-3498.18,0.8869,5
58970,5272.21,-3483.02,0.926,5
58980,5281.96,-3468.08,0.9658,5
58990,5290.85,-3453.43,1.007,5
59000,5300.1,-3437.82,1.0319,5
59010,5309.43,-3421.71,1.0563,5
59020,5318.65,-3405.27,1.0838,5
59030,5326.8,-3389.03,1.1366,5
59040,5334.42,-3371.99,1.1801,5
59050,5341.16,-3354.03,1.2325,5
59060,5346.4,-3336.25,1.2917,5
59070,5349.98,-3318.78,1.3583,5
59080,5352.02,-3301.25,1.4319,5
59090,5353.02,-3283.13,1.4855,5
59100,5353.26,-3264.5,1.5302,5
59110,5352.99,-3246.27,1.5685,5
59120,5352.39,-3227.55,1.6032,5
59130,5351.76,-3208.38,1.6226,5
59140,5350.78,-3188.31,1.6489,5
59150,5349.04,-3167.84,1.6864,5
59160,5346.68,-3146.61,1.7013,5
59170,5343.44,-3125.07,1.7198,5
59180,5339.13,-3102.92,1.7442,5
59190,5333.68,-3080.6,1.7808,5
59200,5327.49,-3057.69,1.8054,5
59210,5321.13,-3034.08,1.8176,5
59220,5315.27,-3009.97,1.8133,5
59230,5310.14,-2984.95,1.7952,5
59240,5305.41,-2959.52,1.7857,5
59250,5299.92,-2933.56,1.8075,5
59260,5292.92,-2907.61,1.8478,5
59270,5284.0,-2881.58,1.8943,5
59280,5273.27,-2855.53,1.9375,5
59290,5262.01,-2829.37,1.946,5
59300,5250.83,-2802.5,1.94,5
59310,5240.22,-2775.1,1.9317,5
59320,5229.85,-2746.96,1.9355,5
59330,5219.57,-2718.47,1.9443,5
59340,5208.63,-2689.6,1.9642,5
59350,5196.66,-2660.54,1.9839,5
59360,5183.55,-2631.67,2.0016,5
59370,5169.51,-2603.72,2.0212,5
59380,5154.31,-2576.83,2.0572,5
59390,5138.31,-2550.42,2.0851,5
59400,5122.17,-2524.11,2.1004,5
59410,5106.26,-2497.32,2.1058,5
59420,5091.26,-2469.68,2.0865,5
59430,5076.66,-2441.2,2.075,5
59440,5061.96,-2413.44,2.0871,5
59450,5045.85,-2386.5,2.1258,5
59460,5027.98,-2360.67,2.1718,5
59470,5008.54,-2336.02,2.2156,5
59480,4988.14,-2311.43,2.2319,5
59490,4968.28,-2287.02,2.2272,5
59500,4949.38,-2262.37,2.2146,5
59510,4931.1,-2237.78,2.2206,5
59520,4912.96,-2213.09,2.2312,5
59530,4894.38,-2188.69,2.2533,5
59540,4874.63,-2164.52,2.2783,5
59550,4853.83,-2140.86,2.2964,5
59560,4831.97,-2117.89,2.3164,5
59570,4809.21,-2096.35,2.3545,5
59580,4785.9,-2075.48,2.3814,5
59590,4762.55,-2054.66,2.3951,5
59600,4739.36,-2033.2,2.3958,5
59610,4716.62,-2010.5,2.3769,5
59620,4694.18,-1987.11,2.3664,5
59630,4671.71,-1964.84,2.3887,5
59640,4648.1,-1943.8,2.4283,5
59650,4623.12,-1924.39,2.474,5
59660,4596.83,-1906.32,2.5153,5
59670,4570.03,-1888.46,2.5225,5
59680,4543.41,-1870.25,2.5165,5
59690,4517.46,-1851.82,2.5162,5
59700,4492.1,-1833.21,2.5209,5
59710,4466.83,-1814.48,2.5309,5
59720,4441.23,-1796.17,2.552,5
59730,4414.78,-1778.11,2.5644,5
59740,4387.46,-1760.86,2.5825,5
59750,4359.93,-1745.35,2.6129,5
59760,4331.8,-1731.37,2.6513,5
59770,4303.29,-1718.16,2.6777,5
59780,4274.77,-1705.0,2.6912,5
59790,4246.44,-1690.78,2.6792,5
59800,4218.18,-1675.2,2.6597,5
59810,4190.2,-1659.48,2.6616,5
59820,4162.01,-1645.02,2.6935,5
59830,4133.01,-1632.3,2.7368,5
59840,4103.2,-1621.57,2.7835,5
59850,4072.48,-1611.73,2.8037,5
59860,4042.2,-1602.2,2.8062,5
59870,4012.38,-1592.52,2.8083,5
59880,3983.09,-1582.54,2.815,5
59890,3953.92,-1572.2,2.8228,5
59900,3924.64,-1562.1,2.8411,5
59910,3894.7,-1552.21,2.8483,5
59920,3863.86,-1543.36,2.8691,5
59930,3831.97,-1536.52,2.9155,5
59940,3799.46,-1531.37,2.9549,5
59950,3766.35,-1526.91,2.9793,5
59960,3732.84,-1521.58,2.971,5
59970,3700.33,-1514.84,2.9477,5
59980,3668.25,-1507.88,2.9561,5
59990,3636.02,-1501.71,2.9817,5
60000,3603.48,-1497.45,3.0251,5
60010,3570.23,-1494.96,3.0563,5
60020,3536.35,-1493.75,3.0776,5
60030,3502.53,-1493.48,3.1045,5
60040,3468.74,-1492.87,3.1133,5
60050,3434.71,-1491.39,3.1131,5
60060,3400.22,-1488.79,3.0975,5
60070,3365.18,-1486.84,3.1117,5
60080,3329.59,-1487.12,3.152,5
60090,3293.6,-1489.83,3.1945,5
60100,3257.2,-1493.48,3.2099,5
60110,3220.0,-1496.13,3.1958,5
60120,3182.24,-1496.81,3.169,5
60130,3144.0,-1495.98,3.1496,5
60140,3105.3,-1495.3,3.1513,5
60150,3066.15,-1496.22,3.1721,5
60160,3026.65,-1499.16,3.1973,5
60170,2986.8,-1503.15,3.2102,5
60180,2946.46,-1506.61,3.2032,5
60190,2905.56,-1508.3,3.1813,5
60200,2864.19,-1508.11,3.1583,5
60210,2822.42,-1507.07,3.1479,5
60220,2780.42,-1506.74,3.1565,5
60230,2738.08,-1508.36,3.1794,5
60240,2695.66,-1512.33,3.2123,5
60250,2653.52,-1517.47,3.2313,5
60260,2611.93,-1522.11,3.2314,5
60270,2570.76,-1524.92,3.2112,5
60280,2530.12,-1525.94,3.1897,5
60290,2490.07,-1526.28,3.1814,5
60300,2450.68,-1527.36,3.191,5
60310,2411.67,-1530.19,3.2135,5
60320,2373.52,-1535.17,3.2484,5
60330,2335.89,-1541.54,3.2776,5
60340,2298.27,-1547.83,3.2874,5
60350,2260.22,-1552.76,3.274,5
60360,2221.54,-1556.1,3.2527,5
60370,2182.7,-1558.98,3.2466,5
60380,2144.59,-1562.8,3.2595,5
60390,2107.38,-1568.35,3.2839,5
60400,2071.15,-1575.74,3.316,5
60410,2035.15,-1584.2,3.342,5
60420,1999.11,-1592.33,3.3487,5
60430,1962.32,-1599.25,3.3373,5
60440,1924.83,-1604.91,3.3189,5
60450,1887.07,-1610.43,3.3168,5
60460,1849.08,-1617.19,3.3322,5
60470,1810.99,-1625.88,3.3564,5
60480,1773.7,-1636.1,3.3811,5
60490,1736.98,-1647.1,3.4031,5
60500,1700.14,-1657.6,3.4068,5
60510,1662.73,-1666.96,3.3989,5
60520,1624.57,-1675.15,3.3819,5
60530,1585.97,-1683.45,3.3822,5
60540,1548.1,-1692.98,3.3997,5
60550,1511.05,-1704.27,3.4243,5
60560,1475.03,-1716.67,3.4435,5
60570,1439.86,-1729.5,3.4635,5
60580,1404.48,-1741.72,3.4659,5
60590,1368.77,-1752.94,3.4621,5
60600,1332.3,-1763.26,3.4479,5
60610,1295.46,-1774.0,3.4521,5
60620,1258.64,-1786.35,3.4721,5
60630,1222.55,-1800.43,3.4962,5
60640,1187.43,-1815.24,3.5097,5
60650,1152.77,-1830.24,3.5252,5
60660,1117.8,-1844.5,3.5248,5
60670,1082.23,-1857.9,3.5225,5
60680,1045.95,-1870.74,3.5134,5
60690,1009.66,-1884.21,3.521,5
60700,973.6,-1899.41,3.5426,5
60710,938.19,-1916.29,3.5655,5
60720,903.71,-1933.62,3.5763,5
60730,869.81,-1950.67,3.5848,5
60740,835.53,-1966.87,3.5831,5
60750,800.83,-1982.25,3.5814,5
60760,765.54,-1997.41,3.579,5
60770,730.13,-2013.47,3.589,5
60780,695.11,-2031.3,3.6115,5
60790,661.02,-2050.56,3.6332,5
60800,627.82,-2070.08,3.642,5
60810,595.05,-2089.06,3.6434,5
60820,562.19,-2107.16,3.6426,5
60830,528.91,-2124.5,3.6405,5
60840,495.52,-2141.67,3.6468,5
60850,461.8,-2159.21,3.6495,5
60860,428.45,-2177.91,3.6649,5
60870,395.51,-2198.2,3.6855,5
60880,363.0,-2219.76,3.7025,5
60890,331.05,-2241.58,3.7091,5
60900,299.4,-2262.68,3.7034,5
60910,267.7,-2283.11,3.7035,5
60920,235.57,-2302.83,3.7008,5
60930,203.2,-2322.03,3.7009,5
60940,171.13,-2341.08,3.709,5
60950,139.79,-2360.1,3.7156,5
60960,109.2,-2379.61,3.7269,5
60970,79.55,-2399.92,3.743,5
60980,51.12,-2420.77,3.759,5
60990,23.45,-2442.06,3.7708,5
61000,-3.74,-2463.39,3.7756,5
61010,-30.75,-2484.35,3.7729,5
61020,-57.86,-2504.58,3.7635,5
61030,-84.66,-2523.96,3.7625,5
61040,-111.5,-2542.65,3.7603,5
61050,-138.25,-2560.79,3.7605,5
61060,-164.72,-2578.67,3.7664,5
61070,-190.64,-2596.68,3.7795,5
61080,-215.94,-2614.85,3.7879,5
61090,-240.11,-2633.19,3.8008,5
61100,-263.36,-2651.99,3.8164,5
61110,-285.77,-2671.19,3.8305,5
61120,-307.5,-2690.53,3.84,5
61130,-328.82,-2709.69,3.8426,5
61140,-349.66,-2728.06,3.8378,5
61150,-370.56,-2745.67,3.8266,5
61160,-391.74,-2762.18,3.8042,5
61170,-413.18,-2777.59,3.7792,5
61180,-434.73,-2792.01,3.7577,5
61190,-456.19,-2805.71,3.7421,5
61200,-476.87,-2818.76,3.7338,5
61210,-497.2,-2831.43,3.719,5
61220,-517.15,-2843.69,3.6993,5
61230,-537.11,-2855.86,3.681,5
61240,-557.16,-2867.89,3.6607,5
61250,-577.44,-2879.58,3.635,5
61260,-598.42,-2890.81,3.6027,5
61270,-619.75,-2901.01,3.5633,5
61280,-641.59,-2909.94,3.5181,5
61290,-663.98,-2917.49,3.47,5
61300,-686.79,-2923.65,3.4224,5
61310,-710.31,-2928.68,3.3801,5
61320,-733.53,-2932.71,3.3435,5
61330,-756.84,-2936.11,3.3143,5
61340,-780.19,-2939.23,3.2917,5
61350,-803.54,-2942.28,3.2732,5
61360,-826.95,-2945.29,3.256,5
61370,-850.13,-2948.02,3.2346,5
61380,-873.35,-2950.27,3.2073,5
61390,-896.63,-2951.71,3.1727,5
61400,-919.96,-2951.97,3.1311,5
61410,-943.3,-2950.84,3.0846,5
61420,-966.89,-2948.16,3.0356,5
61430,-990.01,-2944.08,2.9882,5
61440,-1012.92,-2938.83,2.946,5
61450,-1035.64,-2932.74,2.9109,5
61460,-1058.25,-2926.19,2.8848,5
61470,-1081.17,-2919.33,2.8639,5
61480,-1103.68,-2912.53,2.8459,5
61490,-1126.15,-2905.64,2.8276,5
61500,-1148.58,-2898.48,2.8053,5
61510,-1170.85,-2890.77,2.7766,5
61520,-1193.15,-2882.07,2.7413,5
61530,-1214.74,-2872.3,2.6984,5
61540,-1235.64,-2861.24,2.6509,5
61550,-1255.8,-2848.87,2.6025,5
61560,-1275.26,-2835.32,2.5571,5
61570,-1293.96,-2820.97,2.5174,5
61580,-1311.93,-2806.2,2.4842,5
61590,-1329.61,-2791.11,2.458,5
61600,-1347.15,-2775.86,2.4371,5
61610,-1364.68,-2760.55,2.4185,5
61620,-1382.44,-2744.91,2.4001,5
61630,-1400.11,-2728.94,2.3766,5
61640,-1417.27,-2712.49,2.3459,5
61650,-1433.7,-2695.27,2.3075,5
61660,-1449.18,-2677.15,2.2631,5
61670,-1463.5,-2658.14,2.2166,5
61680,-1476.29,-2638.7,2.1685,5
61690,-1487.98,-2618.6,2.1238,5
61700,-1498.79,-2598.0,2.0853,5
61710,-1509.01,-2577.06,2.0537,5
61720,-1519.05,-2555.7,2.0297,5
61730,-1529.03,-2534.18,2.0111,5
61740,-1538.95,-2512.66,1.9938,5
61750,-1548.72,-2491.07,1.9745,5
61760,-1558.14,-2469.3,1.9498,5
61770,-1566.92,-2447.24,1.9185,5
61780,-1574.42,-2425.27,1.8762,5
61790,-1580.52,-2402.88,1.8269,5
61800,-1585.06,-2380.14,1.7738,5
61810,-1588.07,-2357.1,1.7216,5
61820,-1589.85,-2333.54,1.6764,5
61830,-1590.79,-2309.58,1.6401,5
61840,-1591.28,-2285.61,1.6125,5
61850,-1591.63,-2261.62,1.5913,5
61860,-1591.96,-2237.59,1.5722,5
61870,-1591.99,-2214.34,1.5452,5
61880,-1591.26,-2191.12,1.5083,5
61890,-1589.24,-2167.97,1.4596,5
61900,-1585.53,-2145.01,1.4009,5
61910,-1579.92,-2122.36,1.3393,5
61920,-1572.68,-2100.22,1.2804,5
61930,-1564.24,-2078.49,1.2319,5
61940,-1555.13,-2056.99,1.1954,5
61950,-1545.66,-2034.85,1.176,5
61960,-1536.15,-2012.32,1.1609,5
61970,-1526.26,-1989.17,1.1419,5
61980,-1515.72,-1965.94,1.1136,5
61990,-1504.49,-1942.26,1.1021,5
62000,-1492.42,-1918.65,1.0873,5
62010,-1479.14,-1894.91,1.0687,5
62020,-1464.5,-1871.6,1.0337,5
62030,-1448.73,-1848.66,1.0002,5
62040,-1432.19,-1825.48,0.9778,5
62050,-1415.51,-1802.04,0.9654,5
62060,-1399.23,-1777.59,0.9762,5
62070,-1383.59,-1752.37,0.9929,5
62080,-1368.05,-1726.38,1.001,5
62090,-1351.91,-1700.82,0.9794,5
62100,-1334.65,-1676.54,0.9392,5
62110,-1315.84,-1653.44,0.8933,5
62120,-1295.66,-1631.52,0.8495,5
62130,-1274.72,-1609.87,0.8333,5
62140,-1253.92,-1588.1,0.8366,5
